Date,Close,Open,High,Low
24-Aug-18,1.525,1.53,1.53,1.51
23-Aug-18,1.525,1.52,1.525,1.505
22-Aug-18,1.5,1.51,1.515,1.5
21-Aug-18,1.52,1.505,1.52,1.475
20-Aug-18,1.485,1.48,1.485,1.475
17-Aug-18,1.48,1.48,1.48,1.47
16-Aug-18,1.46,1.475,1.475,1.46
15-Aug-18,1.475,1.465,1.475,1.465
14-Aug-18,1.47,1.465,1.475,1.46
13-Aug-18,1.46,1.46,1.475,1.415
10-Aug-18,1.46,1.46,1.46,1.455
09-Aug-18,1.46,1.46,1.46,1.46
08-Aug-18,1.465,1.465,1.465,1.455
07-Aug-18,1.465,1.462,1.465,1.455
03-Aug-18,1.44,1.44,1.445,1.43
02-Aug-18,1.44,1.445,1.46,1.435
01-Aug-18,1.445,1.445,1.45,1.44
31-Jul-18,1.445,1.45,1.45,1.44
30-Jul-18,1.45,1.445,1.45,1.445
27-Jul-18,1.45,1.405,1.45,1.4
26-Jul-18,1.445,1.445,1.45,1.4
25-Jul-18,1.44,1.44,1.445,1.4
24-Jul-18,1.44,1.446,1.451,1.395
23-Jul-18,1.42,1.365,1.43,1.36
20-Jul-18,1.365,1.395,1.43,1.365
19-Jul-18,1.365,1.355,1.44,1.355
18-Jul-18,1.42,1.42,1.425,1.38
17-Jul-18,1.42,1.42,1.43,1.38
16-Jul-18,1.42,1.415,1.42,1.38
13-Jul-18,1.42,1.385,1.43,1.385
12-Jul-18,1.42,1.415,1.45,1.375
11-Jul-18,1.415,1.46,1.465,1.395
10-Jul-18,1.465,1.434,1.475,1.41
09-Jul-18,1.41,1.225,1.42,1.225
06-Jul-18,1.28,1.275,1.305,1.22
05-Jul-18,1.27,1.215,1.29,1.215
04-Jul-18,1.26,1.265,1.27,1.205
03-Jul-18,1.26,1.265,1.275,1.205
29-Jun-18,1.26,1.21,1.27,1.195
28-Jun-18,1.255,1.25,1.265,1.205
27-Jun-18,1.25,1.21,1.255,1.21
26-Jun-18,1.25,1.241,1.255,1.195
25-Jun-18,1.19,1.21,1.21,1.17
22-Jun-18,1.21,1.215,1.215,1.185
21-Jun-18,1.22,1.2,1.22,1.19
20-Jun-18,1.205,1.215,1.23,1.19
19-Jun-18,1.205,1.2,1.23,1.195
18-Jun-18,1.245,1.215,1.25,1.19
15-Jun-18,1.22,1.215,1.25,1.2
14-Jun-18,1.25,1.265,1.265,1.225
13-Jun-18,1.27,1.265,1.27,1.265
12-Jun-18,1.27,1.276,1.288,1.265
11-Jun-18,1.23,1.245,1.25,1.23
08-Jun-18,1.25,1.245,1.25,1.23
07-Jun-18,1.25,1.25,1.255,1.23
06-Jun-18,1.255,1.25,1.265,1.24
05-Jun-18,1.25,1.27,1.27,1.25
04-Jun-18,1.27,1.28,1.285,1.26
01-Jun-18,1.28,1.285,1.29,1.27
31-May-18,1.29,1.295,1.295,1.275
30-May-18,1.29,1.27,1.295,1.27
29-May-18,1.295,1.288,1.3,1.285
28-May-18,1.28,1.275,1.28,1.26
25-May-18,1.26,1.275,1.28,1.26
24-May-18,1.255,1.265,1.275,1.255
23-May-18,1.25,1.265,1.27,1.25
22-May-18,1.25,1.26,1.27,1.25
20-May-18,1.265,1.265,1.265,1.265
18-May-18,1.265,1.27,1.27,1.26
17-May-18,1.27,1.265,1.27,1.23
16-May-18,1.265,1.265,1.265,1.23
15-May-18,1.26,1.245,1.272,1.245
14-May-18,1.23,1.215,1.235,1.215
11-May-18,1.215,1.215,1.225,1.215
10-May-18,1.22,1.215,1.22,1.21
09-May-18,1.21,1.21,1.215,1.21
08-May-18,1.215,1.21,1.215,1.21
07-May-18,1.21,1.215,1.215,1.205
04-May-18,1.215,1.215,1.22,1.21
03-May-18,1.22,1.215,1.22,1.21
02-May-18,1.22,1.215,1.22,1.21
01-May-18,1.21,1.208,1.22,1.185
30-Apr-18,1.19,1.195,1.195,1.19
27-Apr-18,1.195,1.195,1.195,1.19
26-Apr-18,1.19,1.195,1.2,1.19
25-Apr-18,1.195,1.195,1.2,1.19
24-Apr-18,1.19,1.185,1.19,1.185
23-Apr-18,1.19,1.195,1.195,1.18
20-Apr-18,1.19,1.2,1.2,1.19
19-Apr-18,1.2,1.205,1.21,1.2
18-Apr-18,1.205,1.21,1.21,1.2
17-Apr-18,1.205,1.185,1.215,1.185
16-Apr-18,1.17,1.155,1.185,1.15
13-Apr-18,1.16,1.145,1.17,1.145
12-Apr-18,1.14,1.135,1.18,1.135
11-Apr-18,1.14,1.13,1.16,1.13
10-Apr-18,1.155,1.125,1.155,1.12
09-Apr-18,1.13,1.125,1.13,1.12
06-Apr-18,1.12,1.12,1.125,1.12
05-Apr-18,1.12,1.125,1.13,1.12
04-Apr-18,1.13,1.12,1.13,1.12
03-Apr-18,1.125,1.14,1.142,1.12
02-Apr-18,1.1,1.1,1.11,1.1
29-Mar-18,1.1,1.1,1.105,1.1
28-Mar-18,1.1,1.1,1.12,1.1
27-Mar-18,1.1,1.105,1.105,1.1
26-Mar-18,1.1,1.115,1.14,1.1
23-Mar-18,1.1,1.095,1.105,1.095
22-Mar-18,1.1,1.105,1.11,1.1
21-Mar-18,1.11,1.1,1.115,1.1
20-Mar-18,1.1,1.095,1.103,1.08
19-Mar-18,1.065,1.07,1.07,1.065
16-Mar-18,1.07,1.07,1.07,1.06
15-Mar-18,1.07,1.08,1.085,1.065
14-Mar-18,1.08,1.09,1.095,1.07
13-Mar-18,1.09,1.1,1.105,1.09
12-Mar-18,1.1,1,1.1,1
09-Mar-18,1.1,1.09,1.1,1.09
08-Mar-18,1.095,1.11,1.11,1.09
07-Mar-18,1.115,1.125,1.13,1.105
06-Mar-18,1.12,1.148,1.155,1.12
05-Mar-18,1.13,1.145,1.145,1.13
02-Mar-18,1.145,1.14,1.15,1.14
01-Mar-18,1.14,1.15,1.155,1.14
28-Feb-18,1.15,1.15,1.155,1.145
27-Feb-18,1.15,1.155,1.16,1.15
26-Feb-18,1.15,1.155,1.155,1.15
23-Feb-18,1.15,1.155,1.17,1.15
22-Feb-18,1.15,1.16,1.16,1.145
21-Feb-18,1.16,1.16,1.165,1.15
20-Feb-18,1.165,1.16,1.17,1.155
18-Feb-18,1.14,1.14,1.14,1.14
16-Feb-18,1.14,1.145,1.145,1.14
15-Feb-18,1.15,1.18,1.18,1.15
14-Feb-18,1.15,1.155,1.165,1.15
13-Feb-18,1.155,1.165,1.165,1.155
12-Feb-18,1.16,1.17,1.17,1.16
09-Feb-18,1.17,1.185,1.185,1.17
08-Feb-18,1.19,1.205,1.205,1.185
07-Feb-18,1.21,1.205,1.21,1.205
06-Feb-18,1.21,1.214,1.22,1.175
05-Feb-18,1.195,1.2,1.205,1.195
02-Feb-18,1.2,1.2,1.205,1.2
01-Feb-18,1.205,1.205,1.205,1.2
31-Jan-18,1.2,1.2,1.205,1.2
30-Jan-18,1.205,1.2,1.205,1.2
29-Jan-18,1.205,1.205,1.205,1.2
26-Jan-18,1.2,1.205,1.205,1.2
25-Jan-18,1.205,1.2,1.205,1.195
24-Jan-18,1.205,1.215,1.215,1.205
23-Jan-18,1.21,1.207,1.215,1.196
22-Jan-18,1.18,1.185,1.19,1.18
19-Jan-18,1.18,1.185,1.19,1.18
18-Jan-18,1.19,1.18,1.2,1.18
17-Jan-18,1.18,1.185,1.215,1.18
16-Jan-18,1.19,1.18,1.195,1.165
15-Jan-18,1.17,1.165,1.18,1.16
12-Jan-18,1.16,1.155,1.17,1.155
11-Jan-18,1.155,1.15,1.16,1.15
10-Jan-18,1.15,1.18,1.19,1.15
09-Jan-18,1.175,1.114,1.18,1.114
08-Jan-18,1.09,1.095,1.125,1.09
05-Jan-18,1.095,1.065,1.1,1.06
04-Jan-18,1.065,1.06,1.065,1.06
03-Jan-18,1.06,1.065,1.065,1.055
02-Jan-18,1.06,1.065,1.065,1.055
29-Dec-17,1.06,1.055,1.08,1.055
28-Dec-17,1.06,1.06,1.06,1.05
27-Dec-17,1.06,1.03,1.068,1.03
22-Dec-17,1.03,1.04,1.04,1.03
21-Dec-17,1.04,0.99,1.04,0.99
20-Dec-17,0.98,0.94,0.995,0.94
19-Dec-17,0.94,0.94,0.945,0.935
18-Dec-17,0.935,0.935,0.94,0.93
16-Dec-17,0.93,0.93,0.93,0.93
15-Dec-17,0.93,0.94,0.95,0.93
14-Dec-17,0.935,0.905,0.935,0.905
13-Dec-17,0.91,0.905,0.91,0.905
12-Dec-17,0.91,0.914,0.918,0.9
11-Dec-17,0.89,0.885,0.9,0.885
08-Dec-17,0.895,0.895,0.895,0.895
07-Dec-17,0.89,0.895,0.895,0.89
06-Dec-17,0.89,0.905,0.905,0.89
05-Dec-17,0.9,0.9,0.905,0.9
04-Dec-17,0.89,0.885,0.895,0.885
01-Dec-17,0.88,0.89,0.89,0.88
30-Nov-17,0.88,0.88,0.88,0.88
29-Nov-17,0.88,0.88,0.88,0.875
28-Nov-17,0.885,0.895,0.897,0.875
27-Nov-17,0.865,0.865,0.87,0.865
24-Nov-17,0.865,0.865,0.865,0.865
23-Nov-17,0.865,0.87,0.87,0.865
22-Nov-17,0.865,0.875,0.875,0.865
21-Nov-17,0.87,0.875,0.875,0.87
20-Nov-17,0.87,0.87,0.87,0.87
17-Nov-17,0.87,0.87,0.875,0.87
16-Nov-17,0.87,0.87,0.875,0.87
15-Nov-17,0.875,0.875,0.875,0.875
14-Nov-17,0.87,0.88,0.89,0.86
10-Nov-17,0.87,0.875,0.875,0.87
09-Nov-17,0.87,0.875,0.875,0.875
08-Nov-17,0.87,0.875,0.875,0.875
07-Nov-17,0.87,0.87,0.87,0.87
06-Nov-17,0.87,0.87,0.87,0.865
03-Nov-17,0.87,0.865,0.87,0.865
02-Nov-17,0.91,0.91,0.91,0.895
01-Nov-17,0.925,0.93,0.93,0.905
31-Oct-17,0.93,0.915,0.92,0.889
30-Oct-17,0.925,0.895,0.93,0.895
29-Oct-17,0.93,0.93,0.93,0.93
27-Oct-17,0.93,0.9,0.93,0.895
26-Oct-17,0.93,0.895,0.93,0.895
25-Oct-17,0.93,0.92,0.93,0.92
24-Oct-17,0.87,0.89,0.895,0.87
23-Oct-17,0.925,0.95,0.95,0.9
22-Oct-17,0.935,0.935,0.935,0.935
20-Oct-17,0.935,0.915,0.935,0.905
19-Oct-17,0.935,0.92,0.935,0.91
18-Oct-17,0.96,0.965,0.965,0.95
17-Oct-17,0.965,0.98,0.98,0.935
16-Oct-17,0.965,0.97,0.98,0.96
13-Oct-17,0.97,0.955,0.97,0.955
12-Oct-17,0.96,0.98,0.98,0.955
11-Oct-17,0.975,0.965,0.975,0.965
10-Oct-17,0.96,0.96,0.965,0.96
09-Oct-17,1,1,1,1
06-Oct-17,0.975,0.96,0.98,0.96
05-Oct-17,0.975,0.99,0.99,0.97
04-Oct-17,0.99,0.995,0.995,0.985
03-Oct-17,0.995,1.018,1.02,0.99
02-Oct-17,1,1,1,1
29-Sep-17,1,1,1,0.995
28-Sep-17,1,0.99,1.005,0.99
27-Sep-17,0.995,1.015,1.015,0.99
26-Sep-17,1,1.005,1.005,1
25-Sep-17,1,1.005,1.005,1
22-Sep-17,1,1,1,1
21-Sep-17,1,1.005,1.01,1
20-Sep-17,1,1.005,1.015,1
19-Sep-17,1.005,1.018,1.041,0.97
18-Sep-17,1.005,0.99,1.025,0.99
15-Sep-17,0.995,1,1.01,0.995
14-Sep-17,0.99,1.005,1.005,0.99
13-Sep-17,0.99,1.005,1.01,0.99
12-Sep-17,0.985,0.945,0.99,0.945
11-Sep-17,0.97,0.96,0.98,0.945
08-Sep-17,0.93,0.955,0.97,0.9
07-Sep-17,0.955,0.94,0.955,0.925
06-Sep-17,0.96,0.895,0.96,0.87
05-Sep-17,0.855,0.875,0.91,0.855
04-Sep-17,0.775,0.775,0.775,0.775
01-Sep-17,0.8,0.77,0.82,0.745
31-Aug-17,0.745,0.725,0.785,0.725
30-Aug-17,0.73,0.72,0.735,0.71
29-Aug-17,0.72,0.725,0.725,0.71
28-Aug-17,0.72,0.72,0.725,0.705
25-Aug-17,0.72,0.72,0.72,0.705
24-Aug-17,0.72,0.73,0.73,0.71
23-Aug-17,0.725,0.73,0.73,0.715
22-Aug-17,0.74,0.757,0.767,0.715
21-Aug-17,0.73,0.725,0.735,0.725
18-Aug-17,0.725,0.72,0.735,0.72
17-Aug-17,0.725,0.71,0.73,0.71
16-Aug-17,0.725,0.725,0.735,0.725
15-Aug-17,0.73,0.725,0.735,0.72
14-Aug-17,0.72,0.71,0.72,0.71
11-Aug-17,0.71,0.72,0.72,0.705
10-Aug-17,0.71,0.73,0.73,0.71
09-Aug-17,0.73,0.72,0.74,0.72
08-Aug-17,0.74,0.747,0.75,0.725
07-Aug-17,0.725,0.73,0.73,0.725
06-Aug-17,0.73,0.73,0.73,0.73
04-Aug-17,0.73,0.725,0.73,0.71
03-Aug-17,0.715,0.725,0.735,0.72
02-Aug-17,0.725,0.725,0.735,0.725
01-Aug-17,0.73,0.735,0.74,0.73
31-Jul-17,0.73,0.73,0.735,0.725
28-Jul-17,0.73,0.735,0.735,0.73
27-Jul-17,0.725,0.725,0.735,0.715
26-Jul-17,0.74,0.745,0.745,0.73
25-Jul-17,0.745,0.742,0.76,0.73
24-Jul-17,0.71,0.7,0.72,0.7
21-Jul-17,0.7,0.7,0.715,0.7
20-Jul-17,0.705,0.7,0.715,0.7
19-Jul-17,0.7,0.705,0.71,0.705
18-Jul-17,0.7,0.71,0.71,0.7
17-Jul-17,0.7,0.7,0.705,0.7
16-Jul-17,0.7,0.7,0.7,0.7
14-Jul-17,0.7,0.705,0.705,0.7
13-Jul-17,0.73,0.77,0.78,0.73
12-Jul-17,0.77,0.76,0.775,0.755
11-Jul-17,0.76,0.763,0.772,0.755
10-Jul-17,0.755,0.75,0.76,0.75
07-Jul-17,0.755,0.74,0.765,0.74
06-Jul-17,0.74,0.73,0.74,0.73
05-Jul-17,0.73,0.735,0.735,0.73
04-Jul-17,0.73,0.71,0.735,0.71
02-Jul-17,0.71,0.71,0.71,0.71
01-Jul-17,0.71,0.71,0.71,0.71
30-Jun-17,0.71,0.71,0.715,0.705
29-Jun-17,0.715,0.705,0.73,0.705
28-Jun-17,0.705,0.68,0.72,0.63
27-Jun-17,0.675,0.659,0.694,0.62
26-Jun-17,0.585,0.645,0.66,0.585
25-Jun-17,0.645,0.645,0.645,0.645
23-Jun-17,0.645,0.665,0.67,0.6
22-Jun-17,0.665,0.57,0.695,0.54
21-Jun-17,0.57,0.56,0.575,0.53
20-Jun-17,0.56,0.505,0.57,0.505
19-Jun-17,0.56,0.5,0.57,0.5
16-Jun-17,0.5,0.54,0.555,0.495
15-Jun-17,0.54,0.53,0.55,0.51
14-Jun-17,0.54,0.54,0.545,0.54
13-Jun-17,0.54,0.531,0.553,0.531
12-Jun-17,0.525,0.52,0.525,0.485
09-Jun-17,0.52,0.52,0.525,0.495
08-Jun-17,0.52,0.52,0.525,0.49
07-Jun-17,0.485,0.515,0.52,0.485
06-Jun-17,0.52,0.495,0.54,0.495
05-Jun-17,0.52,0.485,0.53,0.485
02-Jun-17,0.53,0.49,0.53,0.49
01-Jun-17,0.53,0.53,0.53,0.525
31-May-17,0.53,0.525,0.53,0.525
30-May-17,0.53,0.526,0.532,0.515
29-May-17,0.52,0.5,0.525,0.5
26-May-17,0.52,0.525,0.525,0.51
25-May-17,0.51,0.505,0.525,0.505
24-May-17,0.52,0.515,0.525,0.5
23-May-17,0.515,0.515,0.515,0.505
22-May-17,0.515,0.52,0.52,0.515
19-May-17,0.51,0.49,0.515,0.49
18-May-17,0.51,0.515,0.515,0.49
17-May-17,0.5,0.49,0.52,0.49
16-May-17,0.52,0.53,0.532,0.5
15-May-17,0.52,0.49,0.52,0.49
12-May-17,0.51,0.5,0.51,0.5
11-May-17,0.51,0.495,0.51,0.495
10-May-17,0.51,0.505,0.51,0.49
09-May-17,0.5,0.5,0.505,0.485
08-May-17,0.5,0.5,0.51,0.485
07-May-17,0.505,0.505,0.505,0.505
05-May-17,0.505,0.51,0.51,0.485
04-May-17,0.51,0.5,0.52,0.5
03-May-17,0.515,0.52,0.52,0.505
02-May-17,0.515,0.533,0.534,0.515
01-May-17,0.525,0.52,0.525,0.52
28-Apr-17,0.52,0.52,0.525,0.52
27-Apr-17,0.525,0.525,0.53,0.52
26-Apr-17,0.53,0.525,0.53,0.525
25-Apr-17,0.53,0.535,0.535,0.53
24-Apr-17,0.54,0.53,0.54,0.53
22-Apr-17,0.54,0.54,0.54,0.54
21-Apr-17,0.54,0.54,0.54,0.53
20-Apr-17,0.54,0.54,0.54,0.53
19-Apr-17,0.545,0.545,0.545,0.54
18-Apr-17,0.545,0.49,0.555,0.49
17-Apr-17,0.545,0.545,0.55,0.51
13-Apr-17,0.505,0.545,0.545,0.505
12-Apr-17,0.55,0.55,0.55,0.505
11-Apr-17,0.545,0.55,0.55,0.52
10-Apr-17,0.545,0.545,0.55,0.51
07-Apr-17,0.545,0.55,0.55,0.525
06-Apr-17,0.55,0.515,0.56,0.515
05-Apr-17,0.56,0.555,0.56,0.515
04-Apr-17,0.56,0.552,0.56,0.535
03-Apr-17,0.545,0.545,0.545,0.505
31-Mar-17,0.515,0.5,0.54,0.5
30-Mar-17,0.54,0.5,0.545,0.5
29-Mar-17,0.54,0.5,0.54,0.5
28-Mar-17,0.535,0.485,0.535,0.485
27-Mar-17,0.53,0.49,0.53,0.485
26-Mar-17,0.485,0.485,0.485,0.485
24-Mar-17,0.485,0.515,0.515,0.485
23-Mar-17,0.51,0.51,0.515,0.485
22-Mar-17,0.485,0.51,0.51,0.48
21-Mar-17,0.51,0.515,0.523,0.495
20-Mar-17,0.505,0.51,0.51,0.505
18-Mar-17,0.505,0.505,0.505,0.505
17-Mar-17,0.505,0.5,0.505,0.5
16-Mar-17,0.505,0.5,0.505,0.5
15-Mar-17,0.48,0.5,0.505,0.48
14-Mar-17,0.5,0.49,0.5,0.48
13-Mar-17,0.49,0.465,0.49,0.44
10-Mar-17,0.49,0.485,0.495,0.47
09-Mar-17,0.49,0.475,0.49,0.475
08-Mar-17,0.495,0.48,0.5,0.48
07-Mar-17,0.485,0.491,0.5,0.485
06-Mar-17,0.49,0.48,0.49,0.48
03-Mar-17,0.485,0.485,0.49,0.485
02-Mar-17,0.485,0.48,0.49,0.475
01-Mar-17,0.48,0.48,0.485,0.475
28-Feb-17,0.48,0.47,0.48,0.47
27-Feb-17,0.48,0.48,0.48,0.46
24-Feb-17,0.47,0.47,0.48,0.465
23-Feb-17,0.47,0.46,0.47,0.46
22-Feb-17,0.47,0.47,0.51,0.465
21-Feb-17,0.475,0.486,0.492,0.475
20-Feb-17,0.475,0.475,0.475,0.475
17-Feb-17,0.48,0.47,0.48,0.46
16-Feb-17,0.475,0.48,0.48,0.455
15-Feb-17,0.475,0.455,0.48,0.455
14-Feb-17,0.47,0.44,0.475,0.44
13-Feb-17,0.465,0.46,0.47,0.44
10-Feb-17,0.46,0.46,0.465,0.44
09-Feb-17,0.46,0.45,0.46,0.445
08-Feb-17,0.46,0.45,0.465,0.45
