Local time,Open,High,Low,Close,Volume
16.02.2017 15:15:00.000 GMT-0500,135.330,135.350,135.247,135.250,1642980.039
16.02.2017 15:20:00.000 GMT-0500,135.255,135.308,135.220,135.220,1577695.0121
16.02.2017 15:25:00.000 GMT-0500,135.222,135.260,135.118,135.120,1638364.017
16.02.2017 15:30:00.000 GMT-0500,135.120,135.240,135.120,135.240,2031574.9646
16.02.2017 15:35:00.000 GMT-0500,135.231,135.280,135.218,135.280,1239759.9816
16.02.2017 15:40:00.000 GMT-0500,135.280,135.280,135.245,135.260,1036520.0043
16.02.2017 15:45:00.000 GMT-0500,135.255,135.260,135.220,135.240,1185410.0078
16.02.2017 15:50:00.000 GMT-0500,135.240,135.289,135.202,135.288,1806519.9852
16.02.2017 15:55:00.000 GMT-0500,135.289,135.364,135.230,135.344,2057682.0075
16.02.2017 16:00:00.000 GMT-0500,135.354,135.363,135.352,135.363,78500.0026
17.02.2017 09:30:00.000 GMT-0500,135.112,135.590,135.112,135.373,2898431.0329
17.02.2017 09:35:00.000 GMT-0500,135.370,135.518,135.171,135.187,3112254.0236
17.02.2017 09:40:00.000 GMT-0500,135.190,135.344,135.180,135.260,2515459.0011
17.02.2017 09:45:00.000 GMT-0500,135.260,135.486,135.260,135.480,2411857.0387
17.02.2017 09:50:00.000 GMT-0500,135.472,135.472,135.340,135.378,1870537.9664
17.02.2017 09:55:00.000 GMT-0500,135.380,135.600,135.330,135.599,2282034.0097000003
17.02.2017 10:00:00.000 GMT-0500,135.600,135.790,135.500,135.650,2478103.9655
17.02.2017 10:05:00.000 GMT-0500,135.650,135.692,135.505,135.526,2266547.054
17.02.2017 10:10:00.000 GMT-0500,135.520,135.609,135.468,135.471,2155348.0327000003
17.02.2017 10:15:00.000 GMT-0500,135.476,135.568,135.417,135.529,2033310.9796
17.02.2017 10:20:00.000 GMT-0500,135.536,135.590,135.500,135.570,1785864.9791
17.02.2017 10:25:00.000 GMT-0500,135.570,135.575,135.508,135.559,1880196.9885999998
17.02.2017 10:30:00.000 GMT-0500,135.557,135.570,135.400,135.430,1718264.997
17.02.2017 10:35:00.000 GMT-0500,135.430,135.460,135.389,135.400,1633009.0165000001
17.02.2017 10:40:00.000 GMT-0500,135.410,135.440,135.288,135.358,1819255.0241999999
17.02.2017 10:45:00.000 GMT-0500,135.360,135.379,135.297,135.328,1471207.0077
17.02.2017 10:50:00.000 GMT-0500,135.329,135.370,135.269,135.350,1584160.0001
17.02.2017 10:55:00.000 GMT-0500,135.350,135.369,135.265,135.278,1551939.9941
17.02.2017 11:00:00.000 GMT-0500,135.279,135.280,135.189,135.237,1435945.0191000002
17.02.2017 11:05:00.000 GMT-0500,135.238,135.249,135.150,135.150,1645462.0062999998
17.02.2017 11:10:00.000 GMT-0500,135.150,135.250,135.140,135.250,1833543.0026
17.02.2017 11:15:00.000 GMT-0500,135.250,135.289,135.200,135.237,1647762.0006
17.02.2017 11:20:00.000 GMT-0500,135.230,135.235,135.140,135.210,2078456.9681
17.02.2017 11:25:00.000 GMT-0500,135.212,135.270,135.212,135.268,1458719.9985
17.02.2017 11:30:00.000 GMT-0500,135.269,135.385,135.269,135.369,1397890.9848999998
17.02.2017 11:35:00.000 GMT-0500,135.368,135.388,135.300,135.330,1962782.0254000002
17.02.2017 11:40:00.000 GMT-0500,135.330,135.390,135.326,135.366,1602270.022
17.02.2017 11:45:00.000 GMT-0500,135.367,135.400,135.358,135.400,1401605.01
17.02.2017 11:50:00.000 GMT-0500,135.399,135.420,135.370,135.418,1580214.9922
17.02.2017 11:55:00.000 GMT-0500,135.416,135.450,135.368,135.397,1709054.9767
17.02.2017 12:00:00.000 GMT-0500,135.398,135.439,135.368,135.439,1697554.9758
17.02.2017 12:05:00.000 GMT-0500,135.440,135.450,135.418,135.440,1674286.9914000002
17.02.2017 12:10:00.000 GMT-0500,135.440,135.470,135.389,135.449,1749731.0342
17.02.2017 12:15:00.000 GMT-0500,135.444,135.460,135.429,135.440,1648689.9852999998
17.02.2017 12:20:00.000 GMT-0500,135.450,135.496,135.440,135.490,1474368.9895
17.02.2017 12:25:00.000 GMT-0500,135.490,135.496,135.390,135.410,1126320.0343
17.02.2017 12:30:00.000 GMT-0500,135.412,135.420,135.336,135.360,1350239.9921000001
17.02.2017 12:35:00.000 GMT-0500,135.360,135.400,135.350,135.380,1496524.9748
17.02.2017 12:40:00.000 GMT-0500,135.380,135.390,135.359,135.359,1056704.9757
17.02.2017 12:45:00.000 GMT-0500,135.360,135.381,135.319,135.380,1434515.9829
17.02.2017 12:50:00.000 GMT-0500,135.380,135.380,135.290,135.319,1372331.9768
